250 
36000000 
24619;0;0;0;21600000;57600000
18458;28;6;1577440;25200000;46800000
8340;27;6;1104964;36000000;50400000
32095;8;2;1032913;28800000;54000000
27044;11;3;947786;32400000;50400000
12912;18;4;1140919;25200000;57600000
23456;34;7;990299;39600000;57600000
26848;11;3;1119590;32400000;54000000
991;13;3;1673040;21600000;50400000
4328;21;5;1024832;39600000;57600000
3455;34;7;1160572;28800000;46800000
12675;37;8;1139510;28800000;57600000
17242;1;1;1318375;32400000;46800000
5647;9;2;1166104;39600000;57600000
28214;16;4;637592;32400000;46800000
17930;38;8;1162573;32400000;50400000
25404;37;8;1634596;36000000;57600000
7994;16;4;1089290;39600000;54000000
22188;39;8;1307001;39600000;57600000
25080;19;4;1549426;21600000;46800000
18126;16;4;1007612;36000000;50400000
4861;30;6;1243840;28800000;43200000
4908;18;4;1354300;39600000;54000000
27693;22;5;1207050;25200000;54000000
5118;35;7;1440402;39600000;57600000
20404;5;1;908492;21600000;57600000
17894;32;7;1627885;32400000;57600000
29012;16;4;1513770;32400000;54000000
24029;11;3;1063992;25200000;43200000
10749;4;1;1263844;25200000;54000000
22893;3;1;1236751;21600000;57600000
10655;29;6;1264296;32400000;46800000
24354;25;5;1416940;28800000;43200000
31548;14;3;1350462;32400000;46800000
827;33;7;1313643;25200000;43200000
3905;21;5;1504472;28800000;43200000
17572;16;4;736891;21600000;50400000
16406;35;7;1011243;28800000;46800000
22057;29;6;1662067;39600000;57600000
1268;8;2;1347446;25200000;43200000
2020;24;5;1605486;25200000;46800000
18167;24;5;1052260;32400000;50400000
25847;12;3;1213833;21600000;39600000
3188;18;4;1114494;36000000;57600000
22913;4;1;833856;25200000;39600000
28300;36;8;1360602;28800000;50400000
29898;32;7;1189985;32400000;50400000
3329;22;5;988397;21600000;54000000
7105;14;3;990575;36000000;57600000
29769;5;1;1847363;25200000;54000000
14156;31;7;1399989;32400000;50400000
10721;29;6;1219856;25200000;46800000
27919;32;7;809168;21600000;54000000
21220;35;7;1120326;25200000;50400000
18175;26;6;1248388;28800000;50400000
10460;7;2;1440041;21600000;39600000
17015;2;1;769981;36000000;50400000
12504;2;1;1237201;36000000;57600000
13852;17;4;1231341;32400000;50400000
26815;18;4;1359261;32400000;57600000
4652;11;3;1303856;21600000;36000000
24291;22;5;1146207;39600000;54000000
21684;17;4;310862;32400000;54000000
26585;31;7;671947;36000000;50400000
3587;31;7;1145995;25200000;46800000
26249;9;2;1192470;25200000;54000000
2398;35;7;776146;36000000;57600000
23169;21;5;939313;39600000;54000000
28149;14;3;1249777;25200000;57600000
10383;22;5;1046572;28800000;54000000
27670;36;8;944696;36000000;54000000
20878;1;1;1039905;25200000;39600000
19105;17;4;1212995;25200000;50400000
2944;30;6;1504785;25200000;43200000
26812;7;2;1295794;25200000;57600000
28893;13;3;1230761;28800000;57600000
1991;29;6;1216781;32400000;54000000
14891;31;7;987108;32400000;46800000
29075;29;6;1115912;25200000;50400000
13775;33;7;762399;32400000;54000000
20174;7;2;1459634;39600000;57600000
29219;34;7;1333091;39600000;54000000
16834;29;6;1435319;25200000;57600000
19912;32;7;1349556;21600000;50400000
6464;35;7;1219118;39600000;57600000
25150;1;1;1042240;28800000;57600000
12246;31;7;1103307;25200000;50400000
31921;6;2;1479233;32400000;46800000
19272;6;2;618542;39600000;57600000
6422;10;2;1446514;25200000;54000000
4158;15;3;1250037;21600000;50400000
4983;26;6;1588087;39600000;54000000
24123;18;4;1436499;36000000;50400000
907;26;6;1057631;39600000;54000000
10190;3;1;923483;36000000;54000000
30346;28;6;1232258;39600000;54000000
6924;21;5;500410;39600000;57600000
31551;31;7;1147333;36000000;57600000
11837;23;5;1393816;25200000;39600000
13407;26;6;1492073;39600000;54000000
25814;27;6;873883;36000000;50400000
25881;38;8;803142;36000000;50400000
24744;20;4;864280;36000000;57600000
11246;32;7;843563;32400000;54000000
4950;22;5;1235312;28800000;54000000
24515;13;3;1368095;21600000;46800000
9228;6;2;1624289;39600000;57600000
17205;4;1;1129881;32400000;57600000
23918;27;6;1117972;36000000;57600000
556;2;1;1382233;28800000;43200000
14287;8;2;1240860;28800000;54000000
11699;10;2;1127493;28800000;54000000
21412;10;2;964853;25200000;39600000
10759;36;8;1129071;21600000;54000000
30776;19;4;743066;32400000;57600000
17133;24;5;1259468;28800000;57600000
27297;17;4;1200887;28800000;50400000
23113;38;8;1191495;32400000;46800000
12530;29;6;1439794;28800000;46800000
25837;26;6;1383745;25200000;54000000
5554;15;3;1177163;28800000;46800000
10671;38;8;1407994;32400000;54000000
32653;36;8;939421;32400000;46800000
30398;18;4;1043512;39600000;57600000
29002;7;2;1056484;36000000;50400000
16694;19;4;1044867;28800000;57600000
17917;9;2;2003092;21600000;50400000
25329;30;6;682671;36000000;50400000
32126;22;5;1169055;21600000;57600000
18940;1;1;1490402;32400000;54000000
1057;35;7;773205;36000000;54000000
12903;5;1;1140511;21600000;57600000
