250 
28800000 
24619;0;0;0;21600000;50400000
18458;28;6;800645;28800000;46800000
8340;27;6;1256894;32400000;50400000
32095;8;2;1398000;21600000;43200000
27044;11;3;1026043;25200000;43200000
12912;18;4;1647402;28800000;43200000
23456;34;7;1164680;28800000;46800000
26848;11;3;846643;25200000;50400000
991;13;3;1653007;28800000;46800000
4328;21;5;1167179;28800000;43200000
3455;34;7;1391559;21600000;36000000
12675;37;8;1605068;21600000;46800000
17242;1;1;1052075;32400000;46800000
5647;9;2;1057045;28800000;43200000
28214;16;4;1594136;25200000;39600000
17930;38;8;1398613;21600000;43200000
25404;37;8;538955;25200000;46800000
7994;16;4;1050488;21600000;43200000
22188;39;8;1241103;32400000;46800000
25080;19;4;773019;21600000;36000000
18126;16;4;1314015;28800000;46800000
4861;30;6;1313103;32400000;46800000
4908;18;4;903623;28800000;50400000
27693;22;5;1023465;25200000;46800000
5118;35;7;1166062;28800000;43200000
20404;5;1;1319246;32400000;46800000
17894;32;7;1739630;32400000;46800000
29012;16;4;1018937;28800000;46800000
24029;11;3;1905041;25200000;50400000
10749;4;1;1232487;28800000;46800000
22893;3;1;1579553;25200000;43200000
10655;29;6;1189702;28800000;43200000
24354;25;5;1337055;25200000;50400000
31548;14;3;1712506;32400000;50400000
827;33;7;768637;21600000;50400000
3905;21;5;1267606;28800000;43200000
17572;16;4;814238;25200000;39600000
16406;35;7;1400307;25200000;50400000
22057;29;6;542921;25200000;46800000
1268;8;2;575216;21600000;39600000
2020;24;5;1780712;28800000;43200000
18167;24;5;873891;21600000;43200000
25847;12;3;1182314;32400000;46800000
3188;18;4;1650327;25200000;46800000
22913;4;1;832010;25200000;43200000
28300;36;8;1007702;25200000;46800000
29898;32;7;1691721;25200000;46800000
3329;22;5;634162;21600000;36000000
7105;14;3;1413524;32400000;50400000
29769;5;1;929190;25200000;43200000
14156;31;7;1486638;25200000;43200000
10721;29;6;895279;21600000;36000000
27919;32;7;948571;25200000;50400000
21220;35;7;985635;28800000;43200000
18175;26;6;1291066;28800000;50400000
10460;7;2;1179316;28800000;43200000
17015;2;1;1220378;28800000;46800000
12504;2;1;1577069;25200000;39600000
13852;17;4;1181823;32400000;50400000
26815;18;4;1363567;25200000;39600000
4652;11;3;1192285;32400000;46800000
24291;22;5;1757214;25200000;50400000
21684;17;4;930929;28800000;50400000
26585;31;7;1023545;21600000;50400000
3587;31;7;1349483;28800000;46800000
26249;9;2;1174804;32400000;46800000
2398;35;7;1084938;32400000;46800000
23169;21;5;1117425;21600000;39600000
28149;14;3;1151908;28800000;43200000
10383;22;5;806884;21600000;50400000
27670;36;8;1572723;28800000;50400000
20878;1;1;1125438;32400000;50400000
19105;17;4;801571;25200000;46800000
2944;30;6;1671255;32400000;46800000
26812;7;2;1725353;21600000;43200000
28893;13;3;1168484;28800000;50400000
1991;29;6;1048014;28800000;43200000
14891;31;7;1287256;21600000;46800000
29075;29;6;1296740;32400000;50400000
13775;33;7;1184001;21600000;46800000
20174;7;2;809890;21600000;39600000
29219;34;7;1962915;25200000;39600000
16834;29;6;1155489;25200000;46800000
19912;32;7;1060927;25200000;43200000
6464;35;7;1218890;25200000;46800000
25150;1;1;1058649;25200000;39600000
12246;31;7;845312;25200000;43200000
31921;6;2;1152138;21600000;46800000
19272;6;2;684473;32400000;50400000
6422;10;2;1652411;21600000;39600000
4158;15;3;961064;25200000;50400000
4983;26;6;827364;21600000;46800000
24123;18;4;1624641;32400000;50400000
907;26;6;1438048;25200000;46800000
10190;3;1;996205;28800000;46800000
30346;28;6;1735695;32400000;46800000
6924;21;5;1573055;25200000;50400000
31551;31;7;987594;21600000;43200000
11837;23;5;982001;32400000;46800000
13407;26;6;1169595;28800000;43200000
25814;27;6;948149;28800000;50400000
25881;38;8;1253376;21600000;39600000
24744;20;4;1026292;28800000;50400000
11246;32;7;1398959;32400000;50400000
4950;22;5;1064003;28800000;46800000
24515;13;3;1515591;28800000;43200000
9228;6;2;1181373;21600000;46800000
17205;4;1;969900;21600000;50400000
23918;27;6;644270;28800000;43200000
556;2;1;988060;32400000;50400000
14287;8;2;1137259;32400000;50400000
11699;10;2;955019;25200000;43200000
21412;10;2;1440396;28800000;43200000
10759;36;8;1466298;28800000;46800000
30776;19;4;1026021;32400000;50400000
17133;24;5;1417000;25200000;39600000
27297;17;4;1621076;21600000;36000000
23113;38;8;1120562;21600000;46800000
12530;29;6;1182720;28800000;46800000
25837;26;6;1350946;25200000;43200000
5554;15;3;1758199;21600000;46800000
10671;38;8;1577779;32400000;50400000
32653;36;8;1313197;28800000;50400000
30398;18;4;1208316;21600000;39600000
29002;7;2;1072099;28800000;43200000
16694;19;4;1781057;21600000;43200000
17917;9;2;1352371;32400000;50400000
25329;30;6;1274312;25200000;43200000
32126;22;5;1203357;32400000;50400000
18940;1;1;1294034;25200000;43200000
1057;35;7;1330598;32400000;46800000
12903;5;1;1245715;25200000;50400000
24589;10;2;959178;21600000;43200000
22587;30;6;1135952;32400000;46800000
29778;32;7;544963;21600000;39600000
21980;38;8;1122221;28800000;46800000
12550;33;7;1820194;25200000;39600000
13246;13;3;1592597;25200000;50400000
14063;14;3;1557898;25200000;50400000
4720;31;7;1331620;25200000;50400000
29092;31;7;1232361;32400000;50400000
13786;27;6;1289014;32400000;50400000
7407;27;6;1318662;25200000;46800000
21955;39;8;1136676;25200000;39600000
14710;33;7;930041;32400000;50400000
22422;34;7;1340763;32400000;46800000
13466;27;6;1715999;32400000;50400000
21861;1;1;1356134;28800000;50400000
18336;4;1;978565;25200000;39600000
5678;9;2;1168905;21600000;50400000
21006;9;2;1192838;25200000;39600000
25192;34;7;1174761;32400000;46800000
13144;23;5;639241;28800000;46800000
10131;18;4;1264840;28800000;43200000
26556;19;4;1464337;25200000;46800000
25254;25;5;696106;21600000;46800000
27755;17;4;1598940;28800000;43200000
32489;22;5;788336;21600000;39600000
12009;33;7;1551123;32400000;50400000
941;32;7;1146300;21600000;36000000
2998;36;8;1208270;32400000;46800000
8455;32;7;569600;28800000;50400000
8238;34;7;1379644;21600000;36000000
12500;22;5;880765;21600000;36000000
29614;9;2;1056017;21600000;43200000
18683;36;8;700446;32400000;46800000
15352;23;5;1263069;21600000;50400000
17138;3;1;1376064;28800000;50400000
16601;2;1;1112209;28800000;43200000
23684;2;1;1269277;21600000;46800000
8969;34;7;1967303;25200000;39600000
21969;2;1;935507;32400000;46800000
2642;4;1;1476982;32400000;46800000
12438;24;5;1466566;32400000;46800000
32500;20;4;1189134;28800000;50400000
29870;36;8;1671377;28800000;43200000
29257;37;8;1118858;28800000;50400000
7641;37;8;1484009;25200000;39600000
15013;5;1;1317105;28800000;46800000
5821;16;4;945036;32400000;50400000
1664;8;2;703661;21600000;46800000
25898;36;8;890553;21600000;46800000
2775;34;7;1183892;28800000;50400000
27554;34;7;870836;25200000;50400000
28879;25;5;915780;32400000;46800000
25625;5;1;732491;28800000;50400000
18076;23;5;968234;28800000;50400000
30713;36;8;1874974;21600000;36000000
30625;25;5;1199547;25200000;39600000
6505;2;1;1252685;21600000;50400000
4056;38;8;1008957;21600000;43200000
463;21;5;1087947;32400000;50400000
20085;20;4;1399402;25200000;50400000
31123;2;1;1176127;21600000;50400000
19398;6;2;921555;21600000;39600000
19751;5;1;1475098;32400000;50400000
13918;29;6;1077491;28800000;43200000
4932;7;2;1511880;32400000;50400000
27506;26;6;1179638;32400000;46800000
10358;9;2;1300257;32400000;50400000
28291;27;6;1285332;28800000;50400000
986;37;8;765061;21600000;36000000
1085;8;2;910940;21600000;39600000
18726;27;6;1610794;28800000;46800000
29856;25;5;1304891;25200000;50400000
15339;27;6;1841534;32400000;50400000
14429;39;8;991326;25200000;43200000
30743;8;2;935734;21600000;50400000
5507;21;5;1523516;32400000;46800000
5054;5;1;988225;28800000;50400000
28506;6;2;1118066;28800000;43200000
3610;2;1;1311138;21600000;36000000
19855;21;5;828702;28800000;46800000
12240;38;8;998441;21600000;36000000
24210;10;2;1084191;28800000;46800000
16500;2;1;1417730;32400000;50400000
31037;13;3;1749870;25200000;50400000
13648;19;4;848760;25200000;43200000
25014;13;3;1257356;25200000;50400000
15713;12;3;1067070;21600000;36000000
21910;35;7;1301179;28800000;46800000
20131;4;1;1144851;21600000;39600000
9035;38;8;1216636;25200000;43200000
6287;14;3;1270078;32400000;46800000
20667;19;4;1866814;25200000;46800000
32737;3;1;1260980;25200000;46800000
5417;5;1;651639;28800000;43200000
1950;6;2;1521232;32400000;46800000
10845;2;1;1074819;32400000;50400000
19286;32;7;771866;32400000;50400000
14591;29;6;927475;32400000;46800000
28326;37;8;1183920;32400000;50400000
25669;23;5;1529663;21600000;39600000
9730;24;5;1000758;32400000;50400000
14542;31;7;1130137;21600000;43200000
15537;8;2;1227874;21600000;36000000
717;12;3;987668;25200000;39600000
15385;5;1;1290135;32400000;50400000
