250 
43200000 
24619;0;0;0;21600000;64800000
18458;28;6;1251041;28800000;43200000
8340;27;6;1543544;43200000;64800000
32095;8;2;830647;39600000;64800000
27044;11;3;1574805;32400000;50400000
12912;18;4;1438911;28800000;57600000
23456;34;7;1151107;25200000;46800000
26848;11;3;1262916;36000000;54000000
991;13;3;1419959;46800000;64800000
4328;21;5;1000209;39600000;50400000
3455;34;7;1301163;46800000;57600000
12675;37;8;1241849;39600000;64800000
17242;1;1;1369930;43200000;64800000
5647;9;2;1407604;46800000;64800000
28214;16;4;1605123;28800000;39600000
17930;38;8;627429;25200000;61200000
25404;37;8;1148958;36000000;64800000
7994;16;4;963612;32400000;64800000
22188;39;8;1148325;21600000;61200000
25080;19;4;447163;21600000;50400000
18126;16;4;1193884;21600000;39600000
4861;30;6;497759;39600000;61200000
4908;18;4;1195479;25200000;36000000
27693;22;5;880573;28800000;50400000
5118;35;7;1206037;50400000;61200000
20404;5;1;1044328;25200000;43200000
17894;32;7;1376215;32400000;43200000
29012;16;4;932432;32400000;50400000
24029;11;3;1037539;39600000;50400000
10749;4;1;1214759;50400000;64800000
22893;3;1;1373955;46800000;61200000
10655;29;6;1020446;28800000;54000000
24354;25;5;1528047;43200000;61200000
31548;14;3;1481081;43200000;61200000
827;33;7;1523700;28800000;64800000
3905;21;5;989378;39600000;50400000
17572;16;4;669761;39600000;50400000
16406;35;7;1061705;28800000;54000000
22057;29;6;1554689;21600000;32400000
1268;8;2;386097;25200000;64800000
2020;24;5;784882;39600000;57600000
18167;24;5;1492821;28800000;50400000
25847;12;3;1319011;25200000;36000000
3188;18;4;941000;25200000;64800000
22913;4;1;1772431;32400000;50400000
28300;36;8;1102264;39600000;57600000
29898;32;7;1315900;36000000;54000000
3329;22;5;979117;32400000;64800000
7105;14;3;1448861;39600000;57600000
29769;5;1;1526744;46800000;61200000
14156;31;7;1363692;43200000;64800000
10721;29;6;787369;46800000;57600000
27919;32;7;1021505;50400000;61200000
21220;35;7;1971241;39600000;50400000
18175;26;6;1087329;46800000;61200000
10460;7;2;1380158;50400000;64800000
17015;2;1;788926;46800000;61200000
12504;2;1;891860;21600000;54000000
13852;17;4;679227;21600000;54000000
26815;18;4;821284;39600000;54000000
4652;11;3;1422628;43200000;57600000
24291;22;5;1032880;46800000;57600000
21684;17;4;1107685;39600000;61200000
26585;31;7;967039;39600000;57600000
3587;31;7;1276884;28800000;43200000
26249;9;2;1057742;36000000;46800000
2398;35;7;1231918;28800000;43200000
23169;21;5;1092456;50400000;64800000
28149;14;3;670575;28800000;50400000
10383;22;5;1091446;21600000;64800000
27670;36;8;1133769;21600000;43200000
20878;1;1;681480;50400000;64800000
19105;17;4;1132209;28800000;43200000
2944;30;6;1518850;43200000;57600000
26812;7;2;1047316;32400000;46800000
28893;13;3;1681209;25200000;39600000
1991;29;6;1495852;50400000;64800000
14891;31;7;1106722;21600000;61200000
29075;29;6;1577194;46800000;61200000
13775;33;7;900323;39600000;61200000
20174;7;2;989126;21600000;50400000
29219;34;7;1146212;36000000;54000000
16834;29;6;1092516;50400000;64800000
19912;32;7;866433;32400000;46800000
6464;35;7;1171314;50400000;61200000
25150;1;1;1141095;46800000;57600000
12246;31;7;1294827;21600000;50400000
31921;6;2;699484;25200000;50400000
19272;6;2;1553127;39600000;54000000
6422;10;2;837887;39600000;57600000
4158;15;3;955883;50400000;61200000
4983;26;6;1174322;39600000;61200000
24123;18;4;1538684;21600000;64800000
907;26;6;1307508;50400000;61200000
10190;3;1;1433038;46800000;61200000
30346;28;6;1263909;39600000;54000000
6924;21;5;1498070;46800000;57600000
31551;31;7;1181112;36000000;46800000
11837;23;5;1126054;46800000;57600000
13407;26;6;1062553;39600000;64800000
25814;27;6;1164590;50400000;64800000
25881;38;8;809873;32400000;57600000
24744;20;4;857152;25200000;61200000
11246;32;7;891725;21600000;61200000
4950;22;5;1148987;21600000;43200000
24515;13;3;904365;46800000;57600000
9228;6;2;1214658;43200000;57600000
17205;4;1;1582633;39600000;50400000
23918;27;6;1096665;46800000;61200000
556;2;1;1022408;32400000;50400000
14287;8;2;1123419;46800000;61200000
11699;10;2;1214190;25200000;36000000
21412;10;2;1194445;28800000;39600000
10759;36;8;1195907;28800000;46800000
30776;19;4;896263;46800000;64800000
17133;24;5;1229621;21600000;36000000
27297;17;4;1482235;46800000;57600000
23113;38;8;1663290;50400000;64800000
12530;29;6;1414460;39600000;54000000
25837;26;6;363050;28800000;39600000
5554;15;3;1095208;36000000;50400000
10671;38;8;1175292;46800000;57600000
32653;36;8;856128;43200000;61200000
30398;18;4;1167244;43200000;64800000
29002;7;2;1245830;25200000;64800000
16694;19;4;1188739;28800000;50400000
17917;9;2;1243004;28800000;39600000
25329;30;6;1589652;36000000;61200000
32126;22;5;882213;50400000;64800000
18940;1;1;1521407;39600000;64800000
1057;35;7;1309827;36000000;64800000
12903;5;1;1490733;50400000;61200000
24589;10;2;448707;32400000;64800000
22587;30;6;1269994;32400000;43200000
29778;32;7;1178458;50400000;64800000
21980;38;8;1222743;43200000;54000000
12550;33;7;801908;28800000;61200000
13246;13;3;1793694;50400000;64800000
14063;14;3;1073442;43200000;57600000
4720;31;7;989726;50400000;61200000
29092;31;7;1527834;36000000;46800000
13786;27;6;1480554;50400000;64800000
7407;27;6;775404;46800000;57600000
21955;39;8;1387774;36000000;50400000
14710;33;7;849288;50400000;61200000
22422;34;7;888195;39600000;61200000
13466;27;6;1382863;25200000;50400000
21861;1;1;1305344;32400000;46800000
18336;4;1;1029293;43200000;54000000
5678;9;2;1080849;43200000;61200000
21006;9;2;933674;46800000;57600000
25192;34;7;1214117;25200000;36000000
13144;23;5;1084417;39600000;50400000
10131;18;4;1745917;28800000;39600000
26556;19;4;1058805;25200000;57600000
25254;25;5;1644608;46800000;57600000
27755;17;4;852379;46800000;64800000
32489;22;5;665765;39600000;57600000
12009;33;7;1201418;32400000;43200000
941;32;7;935387;36000000;61200000
2998;36;8;522191;32400000;43200000
8455;32;7;966750;46800000;64800000
8238;34;7;499535;28800000;54000000
12500;22;5;1524728;25200000;54000000
29614;9;2;1064403;28800000;64800000
18683;36;8;1601239;46800000;61200000
15352;23;5;887940;39600000;54000000
17138;3;1;1099040;25200000;54000000
16601;2;1;640256;21600000;54000000
23684;2;1;775569;39600000;57600000
8969;34;7;1079098;32400000;46800000
21969;2;1;1041640;32400000;57600000
2642;4;1;1559904;32400000;46800000
12438;24;5;1126917;25200000;54000000
32500;20;4;912108;28800000;43200000
29870;36;8;887884;50400000;64800000
29257;37;8;1251284;25200000;39600000
7641;37;8;1237771;32400000;57600000
15013;5;1;1760814;28800000;46800000
5821;16;4;1323204;36000000;64800000
1664;8;2;1271445;43200000;61200000
25898;36;8;1423158;50400000;61200000
2775;34;7;1600535;39600000;57600000
27554;34;7;1335406;46800000;57600000
28879;25;5;833541;50400000;64800000
25625;5;1;999762;21600000;50400000
18076;23;5;1274267;36000000;50400000
30713;36;8;1308132;25200000;50400000
30625;25;5;1661393;43200000;54000000
6505;2;1;1475420;21600000;61200000
4056;38;8;756353;21600000;61200000
463;21;5;1407772;39600000;54000000
20085;20;4;867420;43200000;57600000
31123;2;1;1475852;25200000;54000000
19398;6;2;1446733;36000000;50400000
19751;5;1;1051184;39600000;50400000
13918;29;6;1241444;43200000;54000000
4932;7;2;1325659;46800000;61200000
27506;26;6;979914;32400000;57600000
10358;9;2;1346830;43200000;57600000
28291;27;6;1269169;25200000;46800000
986;37;8;1043133;28800000;64800000
1085;8;2;1104902;32400000;57600000
18726;27;6;1687958;32400000;50400000
29856;25;5;1614755;39600000;50400000
15339;27;6;1163493;50400000;64800000
14429;39;8;878793;39600000;64800000
30743;8;2;819022;25200000;43200000
5507;21;5;1647774;43200000;64800000
5054;5;1;1276374;21600000;64800000
28506;6;2;1382048;50400000;64800000
3610;2;1;1507334;28800000;50400000
19855;21;5;1391816;39600000;61200000
12240;38;8;1226935;21600000;43200000
24210;10;2;722739;50400000;61200000
16500;2;1;1582855;25200000;64800000
31037;13;3;1478391;36000000;46800000
13648;19;4;1085567;39600000;61200000
25014;13;3;1363073;46800000;64800000
15713;12;3;1042799;39600000;61200000
21910;35;7;1325471;28800000;57600000
20131;4;1;1225012;25200000;36000000
9035;38;8;1017969;50400000;64800000
6287;14;3;904513;21600000;54000000
20667;19;4;1436914;21600000;64800000
32737;3;1;1280711;25200000;61200000
5417;5;1;1283619;28800000;46800000
1950;6;2;1425767;21600000;54000000
10845;2;1;1108989;21600000;57600000
19286;32;7;1228758;28800000;46800000
14591;29;6;1170067;43200000;57600000
28326;37;8;1286538;39600000;64800000
25669;23;5;1223137;36000000;50400000
9730;24;5;801567;39600000;61200000
14542;31;7;1039560;50400000;64800000
15537;8;2;1545376;25200000;61200000
717;12;3;1290901;50400000;64800000
15385;5;1;1454498;43200000;61200000
20329;13;3;1202030;32400000;43200000
6205;15;3;921025;21600000;36000000
7524;1;1;820143;43200000;64800000
1412;12;3;1243472;39600000;57600000
251;39;8;1085190;28800000;46800000
23484;5;1;1087875;50400000;64800000
8991;19;4;1294500;39600000;57600000
10846;16;4;1260267;25200000;61200000
9089;13;3;835180;50400000;61200000
25108;38;8;1255787;32400000;57600000
5858;20;4;1424761;39600000;57600000
14200;0;5;0;21600000;64800000
