250 
36000000 
24619;0;0;0;21600000;57600000
18458;28;6;1370777;28800000;43200000
8340;27;6;1213762;36000000;46800000
32095;8;2;674187;21600000;39600000
27044;11;3;810068;36000000;54000000
12912;18;4;1047658;36000000;50400000
23456;34;7;1407983;36000000;57600000
26848;11;3;1173020;25200000;54000000
991;13;3;1574942;39600000;57600000
4328;21;5;1593283;21600000;46800000
3455;34;7;1346193;21600000;50400000
12675;37;8;1459835;32400000;57600000
17242;1;1;823052;25200000;36000000
5647;9;2;1059395;39600000;54000000
28214;16;4;1000962;43200000;54000000
17930;38;8;1240092;25200000;54000000
25404;37;8;905653;32400000;54000000
7994;16;4;1277893;21600000;54000000
22188;39;8;1126799;36000000;57600000
25080;19;4;1081556;39600000;54000000
18126;16;4;1350818;28800000;50400000
4861;30;6;1383725;39600000;50400000
4908;18;4;1118872;36000000;54000000
27693;22;5;965626;32400000;43200000
5118;35;7;1340493;25200000;39600000
20404;5;1;1440028;43200000;57600000
17894;32;7;1421897;21600000;39600000
29012;16;4;1470959;21600000;57600000
24029;11;3;1092978;36000000;54000000
10749;4;1;866812;25200000;50400000
22893;3;1;1219802;25200000;50400000
10655;29;6;1363924;43200000;54000000
24354;25;5;1458645;25200000;54000000
31548;14;3;1117934;25200000;46800000
827;33;7;1463413;28800000;50400000
3905;21;5;1162236;21600000;32400000
17572;16;4;864229;28800000;50400000
16406;35;7;1475172;36000000;54000000
22057;29;6;1161206;36000000;54000000
1268;8;2;1070740;43200000;57600000
2020;24;5;902100;43200000;54000000
18167;24;5;973412;32400000;50400000
25847;12;3;1248691;25200000;43200000
3188;18;4;1784848;25200000;46800000
22913;4;1;878450;32400000;46800000
28300;36;8;1288351;21600000;36000000
29898;32;7;1372526;25200000;57600000
3329;22;5;1093950;25200000;46800000
7105;14;3;1312113;39600000;50400000
29769;5;1;1529797;39600000;50400000
14156;31;7;741948;43200000;54000000
10721;29;6;1487697;21600000;46800000
27919;32;7;704325;32400000;50400000
21220;35;7;1383468;43200000;57600000
18175;26;6;955430;25200000;54000000
10460;7;2;374632;43200000;54000000
17015;2;1;1413872;21600000;32400000
12504;2;1;1064209;28800000;57600000
13852;17;4;1223914;39600000;54000000
26815;18;4;727749;32400000;43200000
4652;11;3;986454;43200000;54000000
24291;22;5;1106732;28800000;43200000
21684;17;4;1401652;36000000;54000000
26585;31;7;1202177;25200000;39600000
3587;31;7;1279253;36000000;50400000
26249;9;2;1319063;25200000;39600000
2398;35;7;1512561;43200000;54000000
23169;21;5;714023;21600000;36000000
28149;14;3;798125;28800000;43200000
10383;22;5;1223815;39600000;54000000
27670;36;8;1102966;25200000;57600000
20878;1;1;1063401;21600000;54000000
19105;17;4;1050649;36000000;54000000
2944;30;6;1389156;39600000;57600000
26812;7;2;1409634;25200000;46800000
28893;13;3;1575882;39600000;50400000
1991;29;6;1454859;25200000;57600000
14891;31;7;1410402;32400000;46800000
29075;29;6;1511367;21600000;39600000
13775;33;7;1209257;43200000;54000000
20174;7;2;1733852;21600000;39600000
29219;34;7;1483454;28800000;57600000
16834;29;6;779750;39600000;57600000
19912;32;7;1329498;32400000;54000000
6464;35;7;1182747;43200000;57600000
25150;1;1;1292600;21600000;43200000
12246;31;7;796394;36000000;54000000
31921;6;2;1051640;21600000;57600000
19272;6;2;1160863;32400000;57600000
6422;10;2;1538783;32400000;46800000
4158;15;3;1271933;21600000;43200000
4983;26;6;1705018;39600000;57600000
24123;18;4;1259203;21600000;46800000
907;26;6;999593;28800000;39600000
10190;3;1;1231522;39600000;54000000
30346;28;6;499273;36000000;46800000
6924;21;5;1295123;36000000;50400000
31551;31;7;1399706;25200000;57600000
11837;23;5;1403708;28800000;57600000
