250 
28800000 
24619;0;0;0;21600000;50400000
18458;28;6;1205539;21600000;36000000
8340;27;6;1402814;36000000;46800000
32095;8;2;1045348;21600000;46800000
27044;11;3;1367896;32400000;46800000
12912;18;4;856621;36000000;50400000
23456;34;7;1103900;36000000;46800000
26848;11;3;978609;21600000;50400000
991;13;3;1387154;21600000;46800000
4328;21;5;1032762;21600000;32400000
3455;34;7;1122221;39600000;46800000
12675;37;8;750358;36000000;43200000
17242;1;1;1128914;32400000;39600000
5647;9;2;1521885;21600000;28800000
28214;16;4;814209;25200000;39600000
17930;38;8;1280367;28800000;43200000
25404;37;8;1139680;36000000;46800000
7994;16;4;1368543;36000000;50400000
22188;39;8;1485060;25200000;46800000
25080;19;4;1134938;25200000;36000000
18126;16;4;1366506;39600000;46800000
4861;30;6;1369569;28800000;43200000
4908;18;4;632610;25200000;39600000
27693;22;5;1035511;39600000;50400000
5118;35;7;1414349;21600000;46800000
20404;5;1;988171;25200000;43200000
17894;32;7;1445640;25200000;36000000
29012;16;4;1766204;32400000;46800000
24029;11;3;1160333;25200000;32400000
10749;4;1;1349793;39600000;50400000
22893;3;1;891650;21600000;50400000
10655;29;6;1231995;36000000;50400000
24354;25;5;810737;39600000;50400000
31548;14;3;884414;36000000;46800000
827;33;7;957617;28800000;36000000
3905;21;5;1098999;28800000;43200000
17572;16;4;1052110;25200000;32400000
16406;35;7;1096323;32400000;50400000
22057;29;6;901346;39600000;50400000
1268;8;2;959237;25200000;50400000
2020;24;5;1354304;28800000;36000000
18167;24;5;452124;21600000;46800000
25847;12;3;1232254;25200000;43200000
3188;18;4;1651868;39600000;50400000
22913;4;1;1457026;25200000;43200000
28300;36;8;1405430;32400000;39600000
29898;32;7;1157274;28800000;43200000
3329;22;5;1496376;36000000;43200000
7105;14;3;1253183;39600000;46800000
29769;5;1;1154164;39600000;50400000
14156;31;7;900303;21600000;50400000
10721;29;6;981977;25200000;46800000
27919;32;7;1367673;25200000;46800000
21220;35;7;1404248;39600000;46800000
18175;26;6;1298864;25200000;36000000
10460;7;2;927062;21600000;39600000
17015;2;1;1227728;32400000;50400000
12504;2;1;670178;39600000;46800000
